STALPBR,YEAR,DEPSUMBR,ASSET,CERT,ID
NC,1994,26928,5999813,11063,1994_11063_73
NC,1994,21221,5999813,11063,1994_11063_76
NC,1994,17476,5999813,11063,1994_11063_77
NC,1994,16249,5999813,11063,1994_11063_79
NC,1994,10497,5999813,11063,1994_11063_8
NC,1994,20800,5999813,11063,1994_11063_80
NC,1994,52044,5999813,11063,1994_11063_81
NC,1994,13684,5999813,11063,1994_11063_83
NC,1994,52500,5999813,11063,1994_11063_84
NC,1994,28301,5999813,11063,1994_11063_86
NC,1994,14250,5999813,11063,1994_11063_87
NC,1994,37937,5999813,11063,1994_11063_88
NC,1994,25515,5999813,11063,1994_11063_89
NC,1994,13417,5999813,11063,1994_11063_9
NC,1994,10599,5999813,11063,1994_11063_90
NC,1994,22513,5999813,11063,1994_11063_91
NC,1994,26507,5999813,11063,1994_11063_92
NC,1994,16585,5999813,11063,1994_11063_94
NC,1994,15058,5999813,11063,1994_11063_97
NC,1994,11255,5999813,11063,1994_11063_98
NC,1994,14642,5999813,11063,1994_11063_99
NC,1994,14691,19480,11067,1994_11067_0
NC,1994,2948,19480,11067,1994_11067_1
OH,1994,40477,71956,11084,1994_11084_0
OH,1994,16500,71956,11084,1994_11084_1
OH,1994,5640,71956,11084,1994_11084_2
OH,1994,26768,49651,11085,1994_11085_0
OH,1994,17913,49651,11085,1994_11085_1
OH,1994,35052,42941,11088,1994_11088_0
OH,1994,0,42941,11088,1994_11088_1
OH,1994,542,42941,11088,1994_11088_2
OH,1994,44627,54282,11093,1994_11093_0
OH,1994,33321,59022,11096,1994_11096_0
OH,1994,9818,59022,11096,1994_11096_1
OH,1994,11454,59022,11096,1994_11096_2
AR,1994,27566,45863,110,1994_110_0
AR,1994,14201,45863,110,1994_110_1
PA,1994,69261,382970,11106,1994_11106_0
PA,1994,35521,382970,11106,1994_11106_1
PA,1994,7617,382970,11106,1994_11106_11
PA,1994,9021,382970,11106,1994_11106_12
PA,1994,8676,382970,11106,1994_11106_13
PA,1994,16822,382970,11106,1994_11106_14
PA,1994,21188,382970,11106,1994_11106_2
PA,1994,30515,382970,11106,1994_11106_3
PA,1994,8967,382970,11106,1994_11106_4
PA,1994,14530,382970,11106,1994_11106_5
PA,1994,11465,382970,11106,1994_11106_6
PA,1994,62954,382970,11106,1994_11106_7
PA,1994,22541,382970,11106,1994_11106_8
PA,1994,24328,382970,11106,1994_11106_9
MT,1994,110189,125075,1110,1994_1110_0
MT,1994,0,125075,1110,1994_1110_1
PA,1994,136008,203903,11112,1994_11112_0
PA,1994,21618,203903,11112,1994_11112_2
PA,1994,4714,203903,11112,1994_11112_3
PA,1994,460,203903,11112,1994_11112_4
PA,1994,7232,203903,11112,1994_11112_5
PA,1994,54957,194198,11113,1994_11113_0
PA,1994,59692,194198,11113,1994_11113_1
PA,1994,0,194198,11113,1994_11113_2
PA,1994,10938,194198,11113,1994_11113_3
PA,1994,0,194198,11113,1994_11113_4
PA,1994,32034,194198,11113,1994_11113_5
PA,1994,70096,145962,11116,1994_11116_0
PA,1994,17464,145962,11116,1994_11116_1
PA,1994,16059,145962,11116,1994_11116_3
PA,1994,12955,145962,11116,1994_11116_4
PA,1994,13020,145962,11116,1994_11116_5
MT,1994,25442,34956,1111,1994_1111_0
PA,1994,130209,1186915,11124,1994_11124_0
PA,1994,27844,1186915,11124,1994_11124_1
PA,1994,4065,1186915,11124,1994_11124_10
PA,1994,11771,1186915,11124,1994_11124_11
PA,1994,49442,1186915,11124,1994_11124_12
PA,1994,37469,1186915,11124,1994_11124_13
PA,1994,16349,1186915,11124,1994_11124_14
PA,1994,22753,1186915,11124,1994_11124_15
PA,1994,11015,1186915,11124,1994_11124_16
PA,1994,6291,1186915,11124,1994_11124_17
PA,1994,76275,1186915,11124,1994_11124_18
PA,1994,26202,1186915,11124,1994_11124_19
PA,1994,60344,1186915,11124,1994_11124_2
PA,1994,18567,1186915,11124,1994_11124_20
PA,1994,6743,1186915,11124,1994_11124_21
PA,1994,16624,1186915,11124,1994_11124_22
PA,1994,45597,1186915,11124,1994_11124_23
PA,1994,19459,1186915,11124,1994_11124_24
PA,1994,9325,1186915,11124,1994_11124_25
PA,1994,7251,1186915,11124,1994_11124_27
PA,1994,33544,1186915,11124,1994_11124_3
PA,1994,8739,1186915,11124,1994_11124_30
PA,1994,8734,1186915,11124,1994_11124_32
PA,1994,36220,1186915,11124,1994_11124_33
PA,1994,26853,1186915,11124,1994_11124_35
PA,1994,4707,1186915,11124,1994_11124_36
PA,1994,1568,1186915,11124,1994_11124_37
PA,1994,21930,1186915,11124,1994_11124_4
PA,1994,24263,1186915,11124,1994_11124_5
PA,1994,31138,1186915,11124,1994_11124_6
PA,1994,18432,1186915,11124,1994_11124_7
PA,1994,18464,1186915,11124,1994_11124_8
PA,1994,73178,1186915,11124,1994_11124_9
SD,1994,23297,26314,11133,1994_11133_0
SD,1994,23053,52960,11134,1994_11134_0
SD,1994,3640,52960,11134,1994_11134_1
SD,1994,8897,52960,11134,1994_11134_3
SD,1994,0,52960,11134,1994_11134_4
SD,1994,11417,52960,11134,1994_11134_5
SD,1994,6746,8389,11136,1994_11136_0
MT,1994,30082,34128,1113,1994_1113_0
TX,1994,18921,22697,11140,1994_11140_0
TX,1994,1750,22697,11140,1994_11140_1
TX,1994,16675,30137,11141,1994_11141_0
TX,1994,10776,30137,11141,1994_11141_1
TX,1994,8233,9072,11142,1994_11142_0
TX,1994,9803,10825,11144,1994_11144_0
MT,1994,19664,22146,1114,1994_1114_0
TX,1994,35572,40688,11150,1994_11150_0
TX,1994,37593,81735,11151,1994_11151_0
TX,1994,4499,81735,11151,1994_11151_1
TX,1994,6380,81735,11151,1994_11151_2
TX,1994,11843,81735,11151,1994_11151_3
TX,1994,14495,81735,11151,1994_11151_4
TX,1994,12055,13741,11154,1994_11154_0
TX,1994,21420,32090,11159,1994_11159_0
TX,1994,8588,32090,11159,1994_11159_1
MT,1994,12074,21366,1115,1994_1115_0
MT,1994,7070,21366,1115,1994_1115_1
TX,1994,13621,15038,11161,1994_11161_0
TX,1994,12962,20671,11163,1994_11163_0
TX,1994,6482,20671,11163,1994_11163_1
TX,1994,21462,24924,11165,1994_11165_0
TX,1994,50576,102476,11166,1994_11166_0
TX,1994,23850,102476,11166,1994_11166_1
TX,1994,0,102476,11166,1994_11166_2
TX,1994,18273,102476,11166,1994_11166_3
TX,1994,0,102476,11166,1994_11166_4
TX,1994,102239,203594,11167,1994_11167_0
TX,1994,9486,203594,11167,1994_11167_1
TX,1994,54970,203594,11167,1994_11167_2
TX,1994,0,203594,11167,1994_11167_3
TX,1994,15553,203594,11167,1994_11167_4
TX,1994,67585,135889,11168,1994_11168_0
TX,1994,0,135889,11168,1994_11168_1
TX,1994,15743,135889,11168,1994_11168_2
TX,1994,39494,135889,11168,1994_11168_3
TX,1994,3256,135889,11168,1994_11168_4
SD,1994,42898,47204,1116,1994_1116_0
TX,1994,44666,53927,11174,1994_11174_0
TX,1994,4864,53927,11174,1994_11174_1
TX,1994,20080,23283,11175,1994_11175_0
TX,1994,56968,66495,11178,1994_11178_0
SD,1994,32917,71691,1117,1994_1117_0
SD,1994,9057,71691,1117,1994_1117_1
SD,1994,14600,71691,1117,1994_1117_2
SD,1994,6936,71691,1117,1994_1117_4
TX,1994,30015,33468,11181,1994_11181_0
SD,1994,24360,27910,1118,1994_1118_0
VA,1994,121342,148976,11200,1994_11200_0
VA,1994,13799,148976,11200,1994_11200_1
VA,1994,31810,57748,11201,1994_11201_0
VA,1994,12331,57748,11201,1994_11201_1
VA,1994,4546,57748,11201,1994_11201_2
WA,1994,30731,44325,11207,1994_11207_0
WA,1994,8385,44325,11207,1994_11207_1
WA,1994,22973,25272,11216,1994_11216_0
WI,1994,13548,14914,11221,1994_11221_0
WI,1994,50538,56808,11222,1994_11222_0
WI,1994,25420,27853,11225,1994_11225_0
WI,1994,45460,49394,11227,1994_11227_0
WI,1994,62598,74958,11228,1994_11228_0
WI,1994,2735,74958,11228,1994_11228_1
WI,1994,19048,22429,11229,1994_11229_0
SD,1994,22445,136669,1122,1994_1122_0
SD,1994,8233,136669,1122,1994_1122_1
SD,1994,15038,136669,1122,1994_1122_2
SD,1994,7228,136669,1122,1994_1122_3
SD,1994,18717,136669,1122,1994_1122_4
SD,1994,12684,136669,1122,1994_1122_5
SD,1994,33061,136669,1122,1994_1122_6
WI,1994,18164,20109,11232,1994_11232_0
WI,1994,28429,34485,11235,1994_11235_0
WI,1994,37861,72470,11236,1994_11236_0
WI,1994,7481,72470,11236,1994_11236_1
WI,1994,7303,72470,11236,1994_11236_2
WI,1994,3785,72470,11236,1994_11236_3
WI,1994,7575,72470,11236,1994_11236_4
WI,1994,157268,465224,11237,1994_11237_0
WI,1994,33955,465224,11237,1994_11237_1
WI,1994,3940,465224,11237,1994_11237_10
WI,1994,7904,465224,11237,1994_11237_11
WI,1994,23052,465224,11237,1994_11237_12
WI,1994,16221,465224,11237,1994_11237_13
WI,1994,33474,465224,11237,1994_11237_14
WI,1994,13367,465224,11237,1994_11237_16
WI,1994,12430,465224,11237,1994_11237_17
WI,1994,9027,465224,11237,1994_11237_18
WI,1994,16529,465224,11237,1994_11237_2
WI,1994,0,465224,11237,1994_11237_21
WI,1994,11589,465224,11237,1994_11237_3
WI,1994,14318,465224,11237,1994_11237_4
WI,1994,10220,465224,11237,1994_11237_5
WI,1994,16951,465224,11237,1994_11237_6
WI,1994,12158,465224,11237,1994_11237_7
WI,1994,16817,465224,11237,1994_11237_8
WI,1994,9172,465224,11237,1994_11237_9
KS,1994,78883,97633,11239,1994_11239_0
KS,1994,0,97633,11239,1994_11239_1
SD,1994,16260,20006,1123,1994_1123_0
AR,1994,19715,24529,11241,1994_11241_0
AR,1994,64492,78463,11242,1994_11242_0
AR,1994,0,78463,11242,1994_11242_1
AR,1994,0,78463,11242,1994_11242_2
AR,1994,0,78463,11242,1994_11242_3
AR,1994,0,78463,11242,1994_11242_4
AR,1994,46168,55945,11243,1994_11243_0
AR,1994,2457,55945,11243,1994_11243_1
AR,1994,49377,56707,11244,1994_11244_0
AR,1994,55752,66468,11245,1994_11245_0
AR,1994,67503,94099,11249,1994_11249_0
AR,1994,10181,94099,11249,1994_11249_2
SD,1994,37496,41920,1124,1994_1124_0
AR,1994,34602,53557,11251,1994_11251_0
AR,1994,4372,53557,11251,1994_11251_1
AR,1994,1314,53557,11251,1994_11251_2
AR,1994,6546,53557,11251,1994_11251_3
AR,1994,26504,65659,11252,1994_11252_0
AR,1994,4843,65659,11252,1994_11252_1
AR,1994,6901,65659,11252,1994_11252_2
AR,1994,8593,65659,11252,1994_11252_3
AR,1994,7970,65659,11252,1994_11252_4
AR,1994,61055,90126,11253,1994_11253_0
AR,1994,5249,90126,11253,1994_11253_1
AR,1994,9377,90126,11253,1994_11253_2
AR,1994,3147,90126,11253,1994_11253_3
AR,1994,1291,90126,11253,1994_11253_4
AR,1994,0,90126,11253,1994_11253_6
AR,1994,23106,28900,11254,1994_11254_0
AR,1994,43320,52771,11255,1994_11255_0
AR,1994,4092,52771,11255,1994_11255_1
AR,1994,60380,67172,11256,1994_11256_0
AR,1994,0,67172,11256,1994_11256_1
AR,1994,16055,32576,11257,1994_11257_0
AR,1994,3841,32576,11257,1994_11257_1
AR,1994,925,32576,11257,1994_11257_2
AR,1994,6591,32576,11257,1994_11257_3
CO,1994,17412,20560,11259,1994_11259_0
SD,1994,22189,40077,1125,1994_1125_0
SD,1994,11071,40077,1125,1994_1125_1
CO,1994,7680,9139,11261,1994_11261_0
CO,1994,95044,115394,11262,1994_11262_0
CO,1994,71278,83281,11263,1994_11263_0
CO,1994,17163,18891,11264,1994_11264_0
SD,1994,37942,146919,1126,1994_1126_0
SD,1994,3589,146919,1126,1994_1126_1
SD,1994,40451,146919,1126,1994_1126_2
SD,1994,9217,146919,1126,1994_1126_3
SD,1994,21026,146919,1126,1994_1126_4
SD,1994,10665,146919,1126,1994_1126_7
DE,1994,221539,1428711,11281,1994_11281_0
DE,1994,60764,1428711,11281,1994_11281_1
DE,1994,51150,1428711,11281,1994_11281_10
DE,1994,55848,1428711,11281,1994_11281_11
DE,1994,38822,1428711,11281,1994_11281_13
DE,1994,44129,1428711,11281,1994_11281_16
DE,1994,34532,1428711,11281,1994_11281_17
DE,1994,50565,1428711,11281,1994_11281_18
DE,1994,53655,1428711,11281,1994_11281_2
DE,1994,42135,1428711,11281,1994_11281_20
DE,1994,28676,1428711,11281,1994_11281_21
DE,1994,0,1428711,11281,1994_11281_22
DE,1994,1,1428711,11281,1994_11281_23
DE,1994,13240,1428711,11281,1994_11281_24
DE,1994,0,1428711,11281,1994_11281_25
DE,1994,2537,1428711,11281,1994_11281_26
DE,1994,32017,1428711,11281,1994_11281_29
DE,1994,45587,1428711,11281,1994_11281_3
DE,1994,58155,1428711,11281,1994_11281_31
DE,1994,17554,1428711,11281,1994_11281_32
DE,1994,0,1428711,11281,1994_11281_33
DE,1994,0,1428711,11281,1994_11281_34
DE,1994,0,1428711,11281,1994_11281_35
DE,1994,17744,1428711,11281,1994_11281_36
DE,1994,15541,1428711,11281,1994_11281_37
DE,1994,0,1428711,11281,1994_11281_38
DE,1994,0,1428711,11281,1994_11281_39
DE,1994,36256,1428711,11281,1994_11281_5
DE,1994,42360,1428711,11281,1994_11281_6
DE,1994,55658,1428711,11281,1994_11281_7
DE,1994,103048,1428711,11281,1994_11281_8
DE,1994,69028,1428711,11281,1994_11281_9
FL,1994,54642,75332,11286,1994_11286_0
FL,1994,13816,75332,11286,1994_11286_1
FL,1994,68409,81325,11288,1994_11288_0
FL,1994,2695,81325,11288,1994_11288_1
SD,1994,40677,49950,1128,1994_1128_0
FL,1994,94366,187893,11290,1994_11290_0
FL,1994,0,187893,11290,1994_11290_2
FL,1994,15256,187893,11290,1994_11290_3
FL,1994,26353,187893,11290,1994_11290_4
FL,1994,5292,187893,11290,1994_11290_5
FL,1994,20752,187893,11290,1994_11290_7
FL,1994,0,187893,11290,1994_11290_8
GA,1994,41022,106660,11292,1994_11292_0
GA,1994,26143,106660,11292,1994_11292_1
GA,1994,3339,106660,11292,1994_11292_2
GA,1994,23998,106660,11292,1994_11292_3
GA,1994,0,106660,11292,1994_11292_4
GA,1994,968,106660,11292,1994_11292_5
GA,1994,6778,11069,11293,1994_11293_0
GA,1994,3126,11069,11293,1994_11293_1
GA,1994,3538,3778,11294,1994_11294_0
GA,1994,42625,46524,11295,1994_11295_0
GA,1994,55041,78398,11296,1994_11296_0
GA,1994,13926,78398,11296,1994_11296_1
GA,1994,15790,17391,11297,1994_11297_0
IL,1994,2978,3532,11299,1994_11299_0
SD,1994,102220,149742,1129,1994_1129_0
SD,1994,16490,149742,1129,1994_1129_1
SD,1994,11720,149742,1129,1994_1129_2
SD,1994,1138,149742,1129,1994_1129_3
SD,1994,401,149742,1129,1994_1129_4
IL,1994,8355,9171,11300,1994_11300_0
IL,1994,125369,225603,11301,1994_11301_0
IL,1994,28932,225603,11301,1994_11301_1
IL,1994,38574,225603,11301,1994_11301_2
IL,1994,13466,15908,11302,1994_11302_0
IL,1994,31684,36189,11304,1994_11304_0
IL,1994,52270,59824,11306,1994_11306_0
IL,1994,73307,83537,11307,1994_11307_0
IL,1994,34063,38791,11310,1994_11310_0
IL,1994,0,38791,11310,1994_11310_1
IL,1994,0,38791,11310,1994_11310_2
IL,1994,13134,14676,11311,1994_11311_0
IL,1994,15824,17845,11313,1994_11313_0
IL,1994,18235,21342,11315,1994_11315_0
IL,1994,11769,12779,11316,1994_11316_0
IL,1994,9712,11341,11317,1994_11317_0
IL,1994,26065,30236,11319,1994_11319_0
IL,1994,77880,210028,11322,1994_11322_0
IL,1994,113,210028,11322,1994_11322_1
IL,1994,18090,210028,11322,1994_11322_2
IL,1994,30882,210028,11322,1994_11322_3
IL,1994,1762,210028,11322,1994_11322_4
IL,1994,11400,210028,11322,1994_11322_5
IL,1994,22746,210028,11322,1994_11322_6
IL,1994,197,210028,11322,1994_11322_7
IL,1994,39804,44745,11324,1994_11324_0
IL,1994,0,44745,11324,1994_11324_1
IL,1994,125157,302173,11325,1994_11325_0
IL,1994,12452,302173,11325,1994_11325_2
IL,1994,43522,302173,11325,1994_11325_3
IL,1994,0,302173,11325,1994_11325_4
IL,1994,9257,302173,11325,1994_11325_5
IL,1994,57885,302173,11325,1994_11325_6
IL,1994,3386,302173,11325,1994_11325_7
IL,1994,0,302173,11325,1994_11325_8
IL,1994,24039,43599,11326,1994_11326_0
IL,1994,9944,43599,11326,1994_11326_1
IL,1994,5414,43599,11326,1994_11326_2
IL,1994,11527,13068,11328,1994_11328_0
IL,1994,18036,23940,11329,1994_11329_0
IL,1994,3184,23940,11329,1994_11329_1
IL,1994,6531,7656,11331,1994_11331_0
IN,1994,18099,19688,11338,1994_11338_0
IN,1994,0,19688,11338,1994_11338_1
IN,1994,57563,65942,11341,1994_11341_0
IN,1994,0,65942,11341,1994_11341_1
IA,1994,19486,22755,11343,1994_11343_0
IA,1994,57431,88289,11345,1994_11345_0
IA,1994,6324,88289,11345,1994_11345_1
IA,1994,1596,88289,11345,1994_11345_2
IA,1994,8296,88289,11345,1994_11345_3
IA,1994,1017,88289,11345,1994_11345_4
IA,1994,45134,55090,11347,1994_11347_0
IA,1994,960,55090,11347,1994_11347_1
IA,1994,35251,44528,11348,1994_11348_0
IA,1994,4249,44528,11348,1994_11348_1
IA,1994,40604,50231,11349,1994_11349_0
IA,1994,4501,50231,11349,1994_11349_1
IA,1994,0,50231,11349,1994_11349_2
IA,1994,0,50231,11349,1994_11349_3
IA,1994,18204,20525,11350,1994_11350_0
IA,1994,9867,11452,11351,1994_11351_0
IA,1994,20965,22987,11352,1994_11352_0
IA,1994,19842,40239,11354,1994_11354_0
IA,1994,16297,40239,11354,1994_11354_4
KY,1994,26882,35430,11355,1994_11355_0
KY,1994,2802,35430,11355,1994_11355_1
KY,1994,12519,14464,11357,1994_11357_0
KY,1994,424,14464,11357,1994_11357_1
KY,1994,35873,63562,11358,1994_11358_0
KY,1994,8103,63562,11358,1994_11358_1
KY,1994,10747,63562,11358,1994_11358_2
KY,1994,3001,63562,11358,1994_11358_3
WI,1994,54830,62418,1135,1994_1135_0
KY,1994,32287,36704,11361,1994_11361_0
KY,1994,23326,25935,11364,1994_11364_0
KY,1994,101581,168034,11365,1994_11365_0
KY,1994,27643,168034,11365,1994_11365_2
KY,1994,7672,168034,11365,1994_11365_3
KY,1994,0,168034,11365,1994_11365_5
WI,1994,17942,19895,1136,1994_1136_0
MD,1994,25204,29545,11378,1994_11378_0
WI,1994,15188,17205,1137,1994_1137_0
MI,1994,52776,70411,11392,1994_11392_0
MI,1994,7697,70411,11392,1994_11392_1
MI,1994,105404,611282,11394,1994_11394_0
MI,1994,19004,611282,11394,1994_11394_1
MI,1994,0,611282,11394,1994_11394_10
MI,1994,18868,611282,11394,1994_11394_11
MI,1994,13948,611282,11394,1994_11394_13
MI,1994,10045,611282,11394,1994_11394_14
MI,1994,8303,611282,11394,1994_11394_15
MI,1994,17418,611282,11394,1994_11394_16
MI,1994,87758,611282,11394,1994_11394_17
MI,1994,14201,611282,11394,1994_11394_18
MI,1994,14871,611282,11394,1994_11394_19
MI,1994,1865,611282,11394,1994_11394_2
MI,1994,20363,611282,11394,1994_11394_20
MI,1994,9640,611282,11394,1994_11394_21
MI,1994,17412,611282,11394,1994_11394_22
MI,1994,14144,611282,11394,1994_11394_23
MI,1994,11895,611282,11394,1994_11394_24
MI,1994,49607,611282,11394,1994_11394_4
MI,1994,24765,611282,11394,1994_11394_5
MI,1994,14754,611282,11394,1994_11394_6
MI,1994,18706,611282,11394,1994_11394_7
MI,1994,22759,611282,11394,1994_11394_8
MI,1994,32179,611282,11394,1994_11394_9
MI,1994,36728,127823,11399,1994_11399_0
MI,1994,0,127823,11399,1994_11399_1
MI,1994,39243,127823,11399,1994_11399_10
MI,1994,8333,127823,11399,1994_11399_11
MI,1994,4786,127823,11399,1994_11399_2
MI,1994,0,127823,11399,1994_11399_4
MI,1994,0,127823,11399,1994_11399_5
MI,1994,11936,127823,11399,1994_11399_6
MI,1994,2392,127823,11399,1994_11399_7
MI,1994,10814,127823,11399,1994_11399_8
MI,1994,4723,127823,11399,1994_11399_9
MI,1994,41632,53713,11401,1994_11401_0
MI,1994,5427,53713,11401,1994_11401_1
MI,1994,81,53713,11401,1994_11401_2
MI,1994,7470,56359,11403,1994_11403_0
MI,1994,5169,56359,11403,1994_11403_1
MI,1994,27163,56359,11403,1994_11403_2
MI,1994,11135,56359,11403,1994_11403_3
MI,1994,25897,30949,11404,1994_11404_0
MI,1994,72830,181006,11405,1994_11405_0
MI,1994,15382,181006,11405,1994_11405_1
MI,1994,33505,181006,11405,1994_11405_2
MI,1994,16092,181006,11405,1994_11405_3
MI,1994,10403,181006,11405,1994_11405_4
MI,1994,104703,199176,11406,1994_11406_0
MI,1994,10931,199176,11406,1994_11406_1
MI,1994,28399,199176,11406,1994_11406_2
MI,1994,6184,199176,11406,1994_11406_3
MI,1994,15799,199176,11406,1994_11406_4
MI,1994,10998,199176,11406,1994_11406_5
MI,1994,497,199176,11406,1994_11406_6
MI,1994,75936,139413,11407,1994_11407_0
MI,1994,18788,139413,11407,1994_11407_1
MI,1994,9255,139413,11407,1994_11407_2
MI,1994,10973,139413,11407,1994_11407_3
MI,1994,2218,139413,11407,1994_11407_4
MI,1994,9150,139413,11407,1994_11407_5
MN,1994,24884,27189,11409,1994_11409_0
MN,1994,23117,25438,11411,1994_11411_0
MN,1994,48989,62720,11412,1994_11412_0
MN,1994,2658,62720,11412,1994_11412_1
MN,1994,12766,18868,11415,1994_11415_0
MN,1994,4217,18868,11415,1994_11415_1
MN,1994,16929,18819,11416,1994_11416_0
MN,1994,9830,11946,11417,1994_11417_0
CO,1994,39960,42898,1141,1994_1141_0
MS,1994,57045,150061,11421,1994_11421_0
MS,1994,22059,150061,11421,1994_11421_1
MS,1994,37358,150061,11421,1994_11421_2
MS,1994,18304,150061,11421,1994_11421_3
MS,1994,4723,150061,11421,1994_11421_4
MS,1994,70818,92613,11422,1994_11422_0
MS,1994,0,92613,11422,1994_11422_1
MS,1994,10630,92613,11422,1994_11422_2
MS,1994,0,92613,11422,1994_11422_3
MS,1994,58411,100305,11423,1994_11423_0
MS,1994,195,100305,11423,1994_11423_1
MS,1994,8006,100305,11423,1994_11423_2
MS,1994,18434,100305,11423,1994_11423_4
MS,1994,980,100305,11423,1994_11423_5
MS,1994,3327,100305,11423,1994_11423_6
MS,1994,1021,100305,11423,1994_11423_7
MS,1994,15837,32608,11424,1994_11424_0
MS,1994,5143,32608,11424,1994_11424_1
MS,1994,3755,32608,11424,1994_11424_2
MS,1994,3358,32608,11424,1994_11424_3
MS,1994,71965,93920,11431,1994_11431_0
MS,1994,7996,93920,11431,1994_11431_1
MS,1994,33041,38429,11432,1994_11432_0
MS,1994,924,38429,11432,1994_11432_1
MS,1994,1678,38429,11432,1994_11432_2
MS,1994,124896,136023,11438,1994_11438_0
MS,1994,0,136023,11438,1994_11438_1
MS,1994,0,136023,11438,1994_11438_2
MS,1994,0,136023,11438,1994_11438_3
MS,1994,0,136023,11438,1994_11438_4
KS,1994,54368,67061,1143,1994_1143_0
